Parcel.ID,Address,Sale.Price,Sale.Date,Sale.Condition,Assessed.Value,Parcel.Type,Year.Built,Total.Living.Area,Finished.Bsmt.Area,Lot.Area,Bedrooms,Central.Air,Fireplaces,Occupancy,Style,Neighborhood,INSTRUMENTNUMBER,Date,year,month,day,Sale.Mean.Price,age,class,long,lat
535404030,1631 CARROLL AVE,140000,7/1/2016 12:00:00 AM,Abnorml,117900,Dwg&Lot,1957,960,577,6932,2,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201607497,2016-07-01,2016,7,1,209734.222222222,59,51~60 years,-93.609968,42.0390439
535404080,1603 CARROLL AVE,164500,6/1/2016 12:00:00 AM,Normal,128600,Dwg&Lot,1957,816,720,7100,2,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201605504,2016-06-01,2016,6,1,185187.727848101,59,51~60 years,-93.609328,42.038422
535426150,609 CARR DR,157500,3/1/2016 12:00:00 AM,Normal,131100,Dwg&Lot,1958,1142,0,9000,2,Yes,1,Single-family detached (includes detached townhouses),One story,N Ames,201602399,2016-03-01,2016,3,1,171606.488372093,58,51~60 years,-93.605259,42.039125
535426330,1716 MAXWELL AVE,169000,9/1/2016 12:00:00 AM,Normal,155100,Dwg&Lot,1961,1071,529,11610,2,Yes,1,Single-family detached (includes detached townhouses),One story,N Ames,201609465,2016-09-01,2016,9,1,194895.390625,55,51~60 years,-93.606688,42.03976
535452150,1406 STAFFORD AVE,64385,3/1/2016 12:00:00 AM,Abnorml,111200,Dwg&Lot,1951,864,378,7200,2,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,2017-03295,2016-03-01,2016,3,1,171606.488372093,65,61~70 years,-93.607583,42.036028
535456030,1313 MAXWELL AVE,165000,3/1/2016 12:00:00 AM,Normal,167600,Dwg&Lot,1959,1372,723,7945,2,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201601865,2016-03-01,2016,3,1,171606.488372093,57,51~60 years,-93.607142,42.035127
535477150,1402 MEADOWLANE AVE,146500,6/1/2016 12:00:00 AM,Normal,116500,Dwg&Lot,1962,894,0,6600,2,No,0,Single-family detached (includes detached townhouses),One story,N Ames,201604862,2016-06-01,2016,6,1,185187.727848101,54,51~60 years,-93.603455,42.035473
535477180,1308 MEADOWLANE AVE,140000,5/1/2016 12:00:00 AM,Normal,125800,Dwg&Lot,1962,864,552,6600,2,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201604003,2016-05-01,2016,5,1,188974.820754717,54,51~60 years,-93.603449,42.0349829
902105010,418 12TH ST,55500,4/1/2016 12:00:00 AM,Abnorml,95500,Dwg&Lot,1910,1360,0,4800,2,No,0,Single-family detached (includes detached townhouses),Two story,OldTown,2017-02187,2016-04-01,2016,4,1,199980.895522388,106,over 100 years,-93.616523,42.0330749
902105010,418 12TH ST,68880,3/1/2016 12:00:00 AM,Abnorml,95500,Dwg&Lot,1910,1360,0,4800,2,No,0,Single-family detached (includes detached townhouses),Two story,OldTown,2017-02187,2016-03-01,2016,3,1,171606.488372093,106,over 100 years,-93.616523,42.0330749
902105010,418 12TH ST,92650,4/1/2016 12:00:00 AM,Normal,95500,Dwg&Lot,1910,1360,0,4800,2,No,0,Single-family detached (includes detached townhouses),Two story,OldTown,2017-02187,2016-04-01,2016,4,1,199980.895522388,106,over 100 years,-93.616523,42.0330749
902106050,1007 WILSON AVE,116000,8/1/2016 12:00:00 AM,Normal,102700,Dwg&Lot,1923,1032,288,6600,2,Yes,0,Single-family detached (includes detached townhouses),One story,OldTown,201607702,2016-08-01,2016,8,1,198767.131313131,93,91~100 years,-93.61875,42.031596
902107070,1008 WILSON AVE 1010,127000,8/1/2016 12:00:00 AM,Normal,101500,Dwg&Lot,1900,1368,0,8250,2,Yes,0,Two-family conversion; originally built as one-family dwelling,Two story,OldTown,201608238,2016-08-01,2016,8,1,198767.131313131,116,over 100 years,-93.618078,42.031587
902108070,425 10TH ST 427,105000,1/1/2016 12:00:00 AM,Normal,107700,Dwg&Lot,1910,1440,575,5640,2,No,0,Two-family conversion; originally built as one-family dwelling,Two story,OldTown,201600877,2016-01-01,2016,1,1,189237.188679245,106,over 100 years,-93.6167656,42.0314108
902108100,1018 CLARK AVE,169900,10/1/2016 12:00:00 AM,Normal,144700,Dwg&Lot,1900,1864,0,9600,2,Yes,0,Single-family detached (includes detached townhouses),Two story,OldTown,201610806,2016-10-01,2016,10,1,215454.136363636,116,over 100 years,-93.616635,42.031904
902109160,926 GRAND AVE,165000,9/1/2016 12:00:00 AM,Normal,123900,Dwg&Lot,1920,1740,360,7308,2,No,1,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,OldTown,201609423,2016-09-01,2016,9,1,194895.390625,96,91~100 years,-93.620036,42.031111
902128020,314 12TH ST,150000,3/1/2016 12:00:00 AM,Family,102300,Dwg&Lot,1950,864,0,7200,2,Yes,0,Single-family detached (includes detached townhouses),One story,OldTown,201602519,2016-03-01,2016,3,1,171606.488372093,66,61~70 years,-93.614594,42.032981
902128170,1126 BURNETT AVE,150000,8/1/2016 12:00:00 AM,Normal,130800,Dwg&Lot,1940,804,510,7200,2,Yes,2,Single-family detached (includes detached townhouses),One story,OldTown,201609072,2016-08-01,2016,8,1,198767.131313131,76,71~80 years,-93.615215,42.033067
902135020,212 10TH ST 210,125000,11/1/2016 12:00:00 AM,Normal,99100,Dwg&Lot,1953,936,0,6000,2,No,0,Single-family detached (includes detached townhouses),One story,OldTown,201612363,2016-11-01,2016,11,1,195700.491803279,63,61~70 years,-93.612922,42.031031
902202160,1234 STAFFORD AVE,125000,9/1/2016 12:00:00 AM,Normal,110400,Dwg&Lot,1920,1101,162,6336,2,No,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,OldTown,201609392,2016-09-01,2016,9,1,194895.390625,96,91~100 years,-93.607564,42.034374
902300070,831 WILSON AVE,83000,10/1/2016 12:00:00 AM,Normal,79700,Dwg&Lot,1910,1168,0,5002,2,No,0,Single-family detached (includes detached townhouses),Two story,OldTown,201611107,2016-10-01,2016,10,1,215454.136363636,106,over 100 years,-93.6184015,42.0300344
902301150,830 WILSON AVE,134500,3/1/2016 12:00:00 AM,Normal,110900,Dwg&Lot,1900,1018,0,9143,2,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,OldTown,201602368,2016-03-01,2016,3,1,171606.488372093,116,over 100 years,-93.618046,42.030003
902306090,520 7TH ST,100000,1/1/2016 12:00:00 AM,Normal,123600,Dwg&Lot,1895,1304,0,9159,2,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,OldTown,201601229,2016-01-01,2016,1,1,189237.188679245,121,over 100 years,-93.618099,42.0275729
902400190,814 DUFF AVE UNIT 302,80586,8/1/2016 12:00:00 AM,Normal,63900,Dwg&Lot,1980,768,0,2178,2,Yes,0,Condominium unit,One story,MsCondo,201607949,2016-08-01,2016,8,1,198767.131313131,36,31~40 years,-93.610005,42.029546
902400200,814 DUFF AVE UNIT 303,97500,9/1/2016 12:00:00 AM,Normal,77900,Dwg&Lot,1980,960,0,2376,2,Yes,0,Condominium unit,One story,MsCondo,201609602,2016-09-01,2016,9,1,194895.390625,36,31~40 years,-93.610005,42.029546
902402010,212 E 9TH ST,195000,6/1/2016 12:00:00 AM,Normal,156200,Dwg&Lot,1957,1236,600,7407,2,Yes,0,Single-family detached (includes detached townhouses),One story,OldTown,201606722,2016-06-01,2016,6,1,185187.727848101,59,51~60 years,-93.608199,42.029909
902403060,708 CRAWFORD AVE,114000,1/1/2016 12:00:00 AM,Normal,102200,Dwg&Lot,1925,891,891,7200,2,Yes,0,Single-family detached (includes detached townhouses),One story,OldTown,201600129,2016-01-01,2016,1,1,189237.188679245,91,91~100 years,-93.6071499,42.0283772
902427080,434 E 6TH ST,84500,2/1/2016 12:00:00 AM,Normal,106800,Dwg&Lot,1950,1206,0,11114,2,Yes,1,Single-family detached (includes detached townhouses),One story,OldTown,201601792,2016-02-01,2016,2,1,211082.97826087,66,61~70 years,-93.60397,42.026684
902427095,442 E 6TH ST,103000,1/1/2016 12:00:00 AM,Normal,121700,Dwg&Lot,1948,981,831,20154,2,Yes,2,Single-family detached (includes detached townhouses),One story,OldTown,2017-01367,2016-01-01,2016,1,1,189237.188679245,68,61~70 years,-93.603664,42.026712
903201120,1207 ORCHARD DR,133000,8/1/2016 12:00:00 AM,Normal,110800,Dwg&Lot,1927,845,0,4450,2,Yes,0,Single-family detached (includes detached townhouses),One story,BrkSide,201608675,2016-08-01,2016,8,1,198767.131313131,89,81~90 years,-93.62876,42.033226
903202180,1012 RIDGEWOOD AVE,169900,8/1/2016 12:00:00 AM,Normal,121100,Dwg&Lot,1936,882,0,5292,2,Yes,1,Single-family detached (includes detached townhouses),One story,BrkSide,201608356,2016-08-01,2016,8,1,198767.131313131,80,71~80 years,-93.625836,42.031767
903204050,1225 NORTHWESTERN AVE,75204,3/1/2016 12:00:00 AM,Normal,112500,Dwg&Lot,1953,909,488,5797,2,Yes,1,Single-family detached (includes detached townhouses),One story,BrkSide,201602227,2016-03-01,2016,3,1,171606.488372093,63,61~70 years,-93.6256904,42.0342369
903226140,1214 CURTISS AVE,162500,3/1/2016 12:00:00 AM,Normal,142900,Dwg&Lot,1953,1515,0,6000,2,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,BrkSide,201602583,2016-03-01,2016,3,1,171606.488372093,63,61~70 years,-93.624376,42.033821
903228120,1214 ROOSEVELT AVE,150000,3/1/2016 12:00:00 AM,Normal,125500,Dwg&Lot,1926,904,784,6000,2,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level unfinished,BrkSide,201602412,2016-03-01,2016,3,1,171606.488372093,90,81~90 years,-93.6222389,42.033836
903232230,1116 MARSTON AVE,115500,5/1/2016 12:00:00 AM,Normal,109100,Dwg&Lot,1928,816,0,6120,2,Yes,0,Single-family detached (includes detached townhouses),One story,BrkSide,201605008,2016-05-01,2016,5,1,188974.820754717,88,81~90 years,-93.62328,42.032689
903234010,718 12TH ST,125500,2/1/2016 12:00:00 AM,Normal,114500,Dwg&Lot,1935,776,0,6840,2,No,0,Single-family detached (includes detached townhouses),One story,BrkSide,201601113,2016-02-01,2016,2,1,211082.97826087,81,81~90 years,-93.6211327,42.0332754
903234030,1125 GRAND AVE,139500,7/1/2016 12:00:00 AM,Normal,127100,Dwg&Lot,1925,1103,397,6000,2,Yes,1,Single-family detached (includes detached townhouses),One story,OldTown,201606676,2016-07-01,2016,7,1,209734.222222222,91,91~100 years,-93.6203569,42.0329754
903234080,1103 GRAND AVE,121900,12/1/2016 12:00:00 AM,Normal,113300,Dwg&Lot,1924,936,0,6120,2,Yes,0,Single-family detached (includes detached townhouses),One story,OldTown,201612827,2016-12-01,2016,12,1,214073.829787234,92,91~100 years,-93.6203386,42.0322803
903234130,1007 GRAND AVE,110000,5/1/2016 12:00:00 AM,Normal,108500,Dwg&Lot,1925,960,168,6120,2,Yes,1,Single-family detached (includes detached townhouses),One story,OldTown,201700761,2016-05-01,2016,5,1,188974.820754717,91,91~100 years,-93.6203278,42.0315836
903234190,1020 HARDING AVE,124900,3/1/2016 12:00:00 AM,Normal,114900,Dwg&Lot,1928,796,306,6120,2,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level unfinished,BrkSide,201602587,2016-03-01,2016,3,1,171606.488372093,88,81~90 years,-93.6214404,42.0319837
903236020,804 10TH ST,142500,6/1/2016 12:00:00 AM,Normal,125600,Dwg&Lot,1930,1127,0,8635,2,No,1,Single-family detached (includes detached townhouses),One and one-half story:  2nd level unfinished,BrkSide,201605844,2016-06-01,2016,6,1,185187.727848101,86,81~90 years,-93.621707,42.030979
903236210,922 ROOSEVELT AVE,184900,9/1/2016 12:00:00 AM,Normal,163200,Dwg&Lot,1939,1636,655,6380,2,Yes,1,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,BrkSide,201609803,2016-09-01,2016,9,1,194895.390625,77,71~80 years,-93.622185,42.030973
903400030,829 RIDGEWOOD AVE,183000,10/1/2016 12:00:00 AM,Normal,146800,Dwg&Lot,1925,816,712,11672,2,Yes,0,Single-family detached (includes detached townhouses),One story,BrkSide,201610652,2016-10-01,2016,10,1,215454.136363636,91,91~100 years,-93.626326,42.029897
903431010,710 7TH ST,96000,1/1/2016 12:00:00 AM,Normal,97700,Dwg&Lot,1934,1181,0,4050,2,Yes,2,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,OldTown,201600413,2016-01-01,2016,1,1,189237.188679245,82,81~90 years,-93.6208169,42.0278177
903451125,322 N RUSSELL AVE,130000,9/1/2016 12:00:00 AM,Normal,113500,Dwg&Lot,1947,1610,0,11904,2,Yes,1,Single-family detached (includes detached townhouses),One story,IDOT&RR,201609370,2016-09-01,2016,9,1,194895.390625,69,61~70 years,-93.628091,42.02608
903452060,1111 N 3RD ST,31450,1/1/2016 12:00:00 AM,Abnorml,72200,Dwg&Lot,1920,827,0,3600,2,Yes,0,Single-family detached (includes detached townhouses),One story,IDOT&RR,201604295,2016-01-01,2016,1,1,189237.188679245,96,91~100 years,-93.625959,42.025376
903452060,1111 N 3RD ST,53594,5/1/2016 12:00:00 AM,Abnorml,72200,Dwg&Lot,1920,827,0,3600,2,Yes,0,Single-family detached (includes detached townhouses),One story,IDOT&RR,201604295,2016-05-01,2016,5,1,188974.820754717,96,91~100 years,-93.625959,42.025376
903455050,1106 N 3RD ST,149000,5/1/2016 12:00:00 AM,Normal,126000,Dwg&Lot,1910,1456,0,6960,2,Yes,0,Single-family detached (includes detached townhouses),Two story,IDOT&RR,201604711,2016-05-01,2016,5,1,188974.820754717,106,over 100 years,-93.625737,42.024948
903458170,118 N HAZEL AVE,141000,7/1/2016 12:00:00 AM,Normal,113500,Dwg&Lot,1925,1208,152,6240,2,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level unfinished,IDOT&RR,201607119,2016-07-01,2016,7,1,209734.222222222,91,91~100 years,-93.6268102,42.02337
903478020,922 5TH ST,85000,5/1/2016 12:00:00 AM,Normal,80600,Dwg&Lot,1920,808,0,5928,2,Yes,0,Single-family detached (includes detached townhouses),One story,OldTown,201603916,2016-05-01,2016,5,1,188974.820754717,96,91~100 years,-93.45403,42.020161
903484040,1008 N 2ND ST,161900,3/1/2016 12:00:00 AM,Normal,137600,Dwg&Lot,1934,1037,0,10320,2,No,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,IDOT&RR,201602112,2016-03-01,2016,3,1,171606.488372093,82,81~90 years,-93.6241448,42.0240376
904301410,540 FOREST GLEN,145000,3/1/2016 12:00:00 AM,Normal,134000,Dwg&Lot,1935,1032,0,8250,2,No,1,Single-family detached (includes detached townhouses),One story,Edwards,201602484,2016-03-01,2016,3,1,171606.488372093,81,81~90 years,-93.660085,42.027773
905202140,1003 JARRETT CIR,172200,3/1/2016 12:00:00 AM,Normal,223200,Dwg&Lot,1969,1204,1048,10375,2,Yes,1,Single-family detached (includes detached townhouses),One story,ClearCr,201602517,2016-03-01,2016,3,1,171606.488372093,47,41~50 years,-93.668437,42.0311499
905300010,4418 PHOENIX ST,159900,3/1/2016 12:00:00 AM,Normal,145400,Dwg&Lot,1971,810,694,10820,2,Yes,0,Single-family detached (includes detached townhouses),Split foyer,Sawyer,201602585,2016-03-01,2016,3,1,171606.488372093,45,41~50 years,-93.678502,42.0292249
905302095,4312 TIMBER RIDGE DR,590000,7/1/2016 12:00:00 AM,Partial,162900,Dwg&Lot,2015,2166,1718,23832,2,Yes,1,Single-family detached (includes detached townhouses),One story,ClearCr,201606757,2016-07-01,2016,7,1,209734.222222222,1,1~10 years,-93.677077,42.02684
905351025,4201 WESTBROOK DR,125000,4/1/2016 12:00:00 AM,Abnorml,184800,Dwg&Lot,1981,1934,650,3400,2,Yes,0,Townhouse:  end unit,One and one-half story:  2nd level finished,ClearCr,201603985,2016-04-01,2016,4,1,199980.895522388,35,31~40 years,-93.676008,42.0241262
905375030,327 HICKORY DR,316000,4/1/2016 12:00:00 AM,Normal,306700,Dwg&Lot,1987,1720,1482,20600,2,Yes,2,Single-family detached (includes detached townhouses),One story,ClearCr,201603295,2016-04-01,2016,4,1,199980.895522388,29,21~30 years,-93.670469,42.025781
905377050,4011 LINCOLN WAY,139900,6/1/2016 12:00:00 AM,Normal,116100,Dwg&Lot,1946,1242,0,17808,2,No,0,Single-family detached (includes detached townhouses),One story,Edwards,201606783,2016-06-01,2016,6,1,185187.727848101,70,61~70 years,-93.671871,42.023513
905402070,3618 MARY CIR,140000,1/1/2016 12:00:00 AM,Normal,126000,Dwg&Lot,1954,1383,0,15635,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201700512,2016-01-01,2016,1,1,189237.188679245,62,61~70 years,-93.6669129,42.0274349
905403070,423 FRANKLIN AVE,128500,6/1/2016 12:00:00 AM,Normal,145700,Dwg&Lot,1948,1343,0,6487,2,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,Edwards,201605320,2016-06-01,2016,6,1,185187.727848101,68,61~70 years,-93.665144,42.027352
905403090,411 FRANKLIN AVE,178000,10/1/2016 12:00:00 AM,Normal,173000,Dwg&Lot,1940,1308,353,7785,2,Yes,2,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,Edwards,201610653,2016-10-01,2016,10,1,215454.136363636,76,71~80 years,-93.665141,42.026989
905453010,3611 STORY ST,195000,4/1/2016 12:00:00 AM,Normal,183100,Dwg&Lot,2009,972,740,9546,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201603694,2016-04-01,2016,4,1,199980.895522388,7,1~10 years,-93.6666409,42.0241856
905476225,3418 WEST ST,170000,5/1/2016 12:00:00 AM,Normal,146000,Dwg&Lot,1984,1038,1038,3869,2,Yes,0,Townhouse:  end unit,One story,Edwards,201604792,2016-05-01,2016,5,1,188974.820754717,32,31~40 years,-93.6643314,42.0248965
905478210,3119 STORY ST,88100,10/1/2016 12:00:00 AM,Normal,94600,Dwg&Lot,1941,720,360,11100,2,No,0,Single-family detached (includes detached townhouses),One story,Edwards,201610554,2016-10-01,2016,10,1,215454.136363636,75,71~80 years,-93.660314,42.02408
906201170,1030 OKLAHOMA DR,335000,7/1/2016 12:00:00 AM,Normal,293300,Dwg&Lot,1983,1536,1536,17933,2,Yes,2,Single-family detached (includes detached townhouses),One story,SawyerW,201606967,2016-07-01,2016,7,1,209734.222222222,33,31~40 years,-93.68561,42.031031
906333090,5241 SPRINGBROOK DR,341750,5/1/2016 12:00:00 AM,Normal,279000,Dwg&Lot,2014,1404,647,13776,2,Yes,1,Single-family detached (includes detached townhouses),One story,CollgCr,201605570,2016-05-01,2016,5,1,188974.820754717,2,1~10 years,-93.6899242,42.027055
906476120,4607 WESTBEND DR,190000,7/1/2016 12:00:00 AM,Normal,161200,Dwg&Lot,1972,1283,477,11822,2,Yes,0,Single-family detached (includes detached townhouses),One story,ClearCr,201606867,2016-07-01,2016,7,1,209734.222222222,44,41~50 years,-93.680671,42.024695
907130140,5212 SCHUBERT ST,210000,7/1/2016 12:00:00 AM,Normal,150800,Dwg&Lot,1995,1043,770,8588,2,Yes,0,Single-family detached (includes detached townhouses),One story,CollgCr,201607094,2016-07-01,2016,7,1,209734.222222222,21,21~30 years,-93.688491,42.021039
907227300,307 ROCKWELL AVE,133500,3/1/2016 12:00:00 AM,Normal,125700,Dwg&Lot,1972,780,632,7200,2,Yes,0,Single-family detached (includes detached townhouses),One story,CollgCr,201603007,2016-03-01,2016,3,1,171606.488372093,44,41~50 years,-93.6835739,42.020687
907229020,402 FAULKNER CT,105000,7/1/2016 12:00:00 AM,Normal,80600,Dwg&Lot,1980,955,0,3257,2,Yes,0,Condominium unit,One story,Landmrk,201606852,2016-07-01,2016,7,1,209734.222222222,36,31~40 years,-93.68079,42.02079
907229070,412 FAULKNER CT,107000,3/1/2016 12:00:00 AM,Normal,84100,Dwg&Lot,1980,955,0,3257,2,Yes,0,Condominium unit,One story,Landmrk,2017-02825,2016-03-01,2016,3,1,171606.488372093,36,31~40 years,-93.6806869,42.0204497
907230020,303 BACH CT,100000,9/1/2016 12:00:00 AM,Normal,98300,Dwg&Lot,1984,833,0,2792,2,Yes,0,Condominium unit,One story,Landmrk,201609757,2016-09-01,2016,9,1,194895.390625,32,31~40 years,-93.6814368,42.0207891
907230050,4708 TODD DR,145000,11/1/2016 12:00:00 AM,Normal,144000,Dwg&Lot,1993,1302,315,3612,2,Yes,0,Townhouse:  end unit,Two story,Landmrk,201611415,2016-11-01,2016,11,1,195700.491803279,23,21~30 years,-93.681763,42.0218949
907295492,4511 TWAIN CIR UNIT 206,126775,7/1/2016 12:00:00 AM,Alloca,115100,Dwg&Lot,2005,906,0,1557,2,Yes,0,Condominium unit,One story,DakotaR,2017-02053,2016-07-01,2016,7,1,209734.222222222,11,11~20 years,-93.6790571,42.0159551
907425080,803 DICKINSON AVE,345950,12/1/2016 12:00:00 AM,Normal,240600,Dwg&Lot,1997,1808,1731,12236,2,Yes,0,Duplex,Split foyer,CollgCr,201612241,2016-12-01,2016,12,1,214073.829787234,19,11~20 years,-93.681101,42.015934
907428275,4503 TWAIN CIR UNIT 305,137692,7/1/2016 12:00:00 AM,Alloca,147800,Dwg&Lot,2006,1116,0,1710,2,Yes,0,Condominium unit,One and one-half story:  2nd level finished,DakotaR,201607001,2016-07-01,2016,7,1,209734.222222222,10,1~10 years,-93.6790674,42.0153514
907428516,4510 TWAIN CIR UNIT 305,124870,5/1/2016 12:00:00 AM,Alloca,117800,Dwg&Lot,2006,888,0,1361,2,Yes,0,Condominium unit,One story,DakotaR,201604466,2016-05-01,2016,5,1,188974.820754717,10,1~10 years,-93.6798229,42.0154132
908103090,206 ABRAHAM DR,190000,7/1/2016 12:00:00 AM,Partial,136400,Dwg&Lot,1963,1088,972,8308,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201606378,2016-07-01,2016,7,1,209734.222222222,53,51~60 years,-93.675935,42.02087
908127050,211 DOTSON DR,162000,6/1/2016 12:00:00 AM,Normal,153100,Dwg&Lot,1969,1176,847,16133,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201605142,2016-06-01,2016,6,1,185187.727848101,47,41~50 years,-93.671903,42.020666
908128040,307 DOTSON DR,162400,5/1/2016 12:00:00 AM,Normal,130800,Dwg&Lot,1959,1000,0,11322,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201604524,2016-05-01,2016,5,1,188974.820754717,57,51~60 years,-93.671681,42.019672
908152300,325 BEEDLE DR,219250,10/1/2016 12:00:00 AM,Normal,210700,Dwg&Lot,2005,1121,1017,7023,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201610752,2016-10-01,2016,10,1,215454.136363636,11,11~20 years,-93.673188,42.0190556
908186020,3913 MARIGOLD DR,175000,11/1/2016 12:00:00 AM,Normal,158700,Dwg&Lot,2005,1072,467,4200,2,Yes,0,Townhouse:  end unit,Split foyer,Edwards,201611182,2016-11-01,2016,11,1,195700.491803279,11,11~20 years,-93.6707634,42.0190884
908186080,3825 MARIGOLD DR,180000,11/1/2016 12:00:00 AM,Normal,160900,Dwg&Lot,2005,1072,547,3675,2,Yes,0,Townhouse:  end unit,Split foyer,Edwards,201611181,2016-11-01,2016,11,1,195700.491803279,11,11~20 years,-93.669965,42.019084
908201040,117 S FRANKLIN AVE 119,120000,7/1/2016 12:00:00 AM,Normal,114700,Dwg&Lot,1947,698,440,9405,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201608879,2016-07-01,2016,7,1,209734.222222222,69,61~70 years,-93.66524,42.023527
908204020,313 VILLAGE DR,120000,12/1/2016 12:00:00 AM,Normal,102900,Dwg&Lot,1956,768,384,6521,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201612631,2016-12-01,2016,12,1,214073.829787234,60,51~60 years,-93.666906,42.019785
908204090,278 VILLAGE DR,135000,1/1/2016 12:00:00 AM,Normal,137700,Dwg&Lot,1959,960,908,6400,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201600194,2016-01-01,2016,1,1,189237.188679245,57,51~60 years,-93.6663687,42.0188803
908275230,417 HILLTOP RD,50000,5/1/2016 12:00:00 AM,Family,103100,Dwg&Lot,1955,887,480,8172,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201603834,2016-05-01,2016,5,1,188974.820754717,61,61~70 years,-93.663768,42.018613
908275330,3314 MORNINGSIDE ST,151000,7/1/2016 12:00:00 AM,Normal,120000,Dwg&Lot,1956,816,563,7692,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201608710,2016-07-01,2016,7,1,209734.222222222,60,51~60 years,-93.662448,42.017541
908301050,910 SOUTH DAKOTA AVE B-5,159900,3/1/2016 12:00:00 AM,Normal,127800,Dwg&Lot,1978,1564,465,19315,2,Yes,0,Townhouse:  inner unit,Two story,WllwCr2,201602377,2016-03-01,2016,3,1,171606.488372093,38,31~40 years,-93.678672,42.0143708
908301110,922 SOUTH DAKOTA AVE C-5,159000,5/1/2016 12:00:00 AM,Normal,123400,Dwg&Lot,1978,1564,0,19315,2,Yes,0,Townhouse:  inner unit,Two story,WllwCr2,201605081,2016-05-01,2016,5,1,188974.820754717,38,31~40 years,-93.6786717,42.014311
909129210,2639 KNAPP ST UNIT 2,119900,6/1/2016 12:00:00 AM,Normal,89700,Dwg&Lot,1973,959,169,1037,2,Yes,0,Townhouse:  inner unit,Two story,MsCondo,201606053,2016-06-01,2016,6,1,185187.727848101,43,41~50 years,-93.653987,42.019408
909129270,2639 KNAPP ST UNIT 8,118000,5/1/2016 12:00:00 AM,Normal,90200,Dwg&Lot,1973,959,169,1037,2,Yes,0,Townhouse:  end unit,Two story,MsCondo,201604296,2016-05-01,2016,5,1,188974.820754717,43,41~50 years,-93.653987,42.019408
909251080,507 LYNN AVE,213900,9/1/2016 12:00:00 AM,Normal,159900,Dwg&Lot,1926,1316,379,8969,2,Yes,1,Single-family detached (includes detached townhouses),Two story,Crawfor,201609532,2016-09-01,2016,9,1,194895.390625,90,81~90 years,-93.646718,42.017593
909256120,715 LYNN AVE,150250,12/1/2016 12:00:00 AM,Normal,129400,Dwg&Lot,1938,954,0,6305,2,Yes,1,Single-family detached (includes detached townhouses),One story,Crawfor,201612753,2016-12-01,2016,12,1,214073.829787234,78,71~80 years,-93.646677,42.015566
909275080,333 PEARSON AVE,265000,4/1/2016 12:00:00 AM,Normal,266800,Dwg&Lot,1940,1567,728,13680,2,Yes,2,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,Crawfor,201603852,2016-04-01,2016,4,1,199980.895522388,76,71~80 years,-93.64298,42.019134
909428110,2004 MCCARTHY RD,200000,7/1/2016 12:00:00 AM,Normal,176300,Dwg&Lot,1953,1336,841,15750,2,Yes,2,Two-family conversion; originally built as one-family dwelling,One story,Crawfor,201606691,2016-07-01,2016,7,1,209734.222222222,63,61~70 years,-93.639685,42.0133439
909451090,1505 LITTLE BLUESTEM CT UNIT 117,120000,5/1/2016 12:00:00 AM,Normal,131800,Dwg&Lot,1980,1032,444,1644,2,Yes,1,Townhouse:  inner unit,Two story,Blueste,201603872,2016-05-01,2016,5,1,188974.820754717,36,31~40 years,-93.645902,42.010089
909451100,1505 LITTLE BLUESTEM CT UNIT 119,154650,4/1/2016 12:00:00 AM,Normal,147500,Dwg&Lot,1980,1229,471,1488,2,Yes,1,Townhouse:  end unit,Two story,Blueste,201603747,2016-04-01,2016,4,1,199980.895522388,36,31~40 years,-93.645902,42.010089
